date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:07:11	14097/14097	---M--	200	added ('OK')	image/jpeg	etag:%2261a7a79f-3711%22	https://www.athenastudio.co/themes/naxos/images/blog/instagram-7.jpg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/images/blog/instagram-7.jpg	(from https://www.athenastudio.co/themes/naxos/blog.html)
15:07:12	16841/16841	---M--	200	added ('OK')	image/jpeg	etag:%2261a7a79f-41c9%22	https://www.athenastudio.co/themes/naxos/images/blog/instagram-8.jpg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/images/blog/instagram-8.jpg	(from https://www.athenastudio.co/themes/naxos/blog.html)
15:07:13	19804/19804	---M--	200	added ('OK')	image/jpeg	etag:%2261a7a79f-4d5c%22	https://www.athenastudio.co/themes/naxos/images/blog/instagram-9.jpg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/images/blog/instagram-9.jpg	(from https://www.athenastudio.co/themes/naxos/blog.html)
15:07:14	16218/16218	---M--	200	added ('OK')	image/jpeg	etag:%2261a7a7a4-3f5a%22	https://www.athenastudio.co/themes/naxos/images/blog/recent-post-1.jpg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/images/blog/recent-post-1.jpg	(from https://www.athenastudio.co/themes/naxos/blog.html)
15:07:14	10895/10895	---M--	200	added ('OK')	image/jpeg	etag:%2261a7a7a4-2a8f%22	https://www.athenastudio.co/themes/naxos/images/blog/recent-post-2.jpg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/images/blog/recent-post-2.jpg	(from https://www.athenastudio.co/themes/naxos/blog.html)
15:07:15	12589/12589	---M--	200	added ('OK')	image/jpeg	etag:%2261a7a7a5-312d%22	https://www.athenastudio.co/themes/naxos/images/blog/recent-post-3.jpg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/images/blog/recent-post-3.jpg	(from https://www.athenastudio.co/themes/naxos/blog.html)
15:07:16	1698/1698	---M--	200	added ('OK')	image/png	etag:%2261a7a755-6a2%22	https://www.athenastudio.co/themes/naxos/assets/images/map-marker-blue.png	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/images/map-marker-blue.png	(from https://www.athenastudio.co/themes/naxos/contact.html)
15:07:17	1026729/1026729	---M--	200	added ('OK')	image/jpeg	etag:%2261a7a7b0-faaa9%22	https://www.athenastudio.co/themes/naxos/images/parallax/contact.jpg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/images/parallax/contact.jpg	(from https://www.athenastudio.co/themes/naxos/contact.html)
15:07:18	1282446/1282446	---M--	200	added ('OK')	image/jpeg	etag:%2261a7a7b8-13918e%22	https://www.athenastudio.co/themes/naxos/images/parallax/worker.jpg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/images/parallax/worker.jpg	(from https://www.athenastudio.co/themes/naxos/worker.html)
15:07:19	453797/453797	---M--	200	added ('OK')	image/jpeg	etag:%2261a7a7c1-6eca5%22	https://www.athenastudio.co/themes/naxos/images/team/worker-single.jpg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/images/team/worker-single.jpg	(from https://www.athenastudio.co/themes/naxos/worker.html)
15:07:20	20835/20835	---M--	200	added ('OK')	image/jpeg	etag:%2261a7a79a-5163%22	https://www.athenastudio.co/themes/naxos/images/blog/avatar.jpg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/images/blog/avatar.jpg	(from https://www.athenastudio.co/themes/naxos/blog-post.html)
15:07:21	1883927/1883927	---M--	200	added ('OK')	image/jpeg	etag:%2261a7a7b6-1cbf17%22	https://www.athenastudio.co/themes/naxos/images/parallax/blog-post.jpg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/images/parallax/blog-post.jpg	(from https://www.athenastudio.co/themes/naxos/blog-post.html)
15:07:21	7753/7753	---M--	200	added ('OK')	image/jpeg	etag:%2261a7a79f-1e49%22	https://www.athenastudio.co/themes/naxos/images/blog/people-1.jpg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/images/blog/people-1.jpg	(from https://www.athenastudio.co/themes/naxos/blog-post.html)
15:07:22	8396/8396	---M--	200	added ('OK')	image/jpeg	etag:%2261a7a79f-20cc%22	https://www.athenastudio.co/themes/naxos/images/blog/people-2.jpg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/images/blog/people-2.jpg	(from https://www.athenastudio.co/themes/naxos/blog-post.html)
15:07:23	9343/9343	---M--	200	added ('OK')	image/jpeg	etag:%2261a7a7a0-247f%22	https://www.athenastudio.co/themes/naxos/images/blog/people-no-image.jpg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/images/blog/people-no-image.jpg	(from https://www.athenastudio.co/themes/naxos/blog-post.html)
